Date,Temperature,W_speed,W_direction,Humidity,Tianjin,Weihai,Seoul
20170323,9.1,2.2,250,34,80,56,68
20170324,8.7,2.1,50,41.4,58,65,56
20170325,8.1,2.1,270,41.1,80,61,60
20170326,7.3,2.2,270,53.1,36,68,58
20170327,6.1,2.5,270,67.4,40,68,68
20170328,7.1,1.9,20,59.8,67,60,72
20170329,8.8,2.3,250,54.9,85,58,54
20170330,10.6,1.9,270,50,105,70,62
20170331,8.6,2.4,50,70.6,68,72,50
20170401,9,2.1,270,60.5,86,78,22
20170402,9,2.1,250,53.1,95,99,43
20170403,11.4,2.1,250,45.6,120,78,69
20170404,14.1,2,20,35.3,90,90,66
20170405,12,2.4,50,66,69,43,48
20170406,10.4,2.4,230,90,97,42,24
20170407,14.5,2.1,250,68.1,89,81,36
20170408,13,2.5,250,74.5,100,76,57
20170409,14.8,2.8,70,59.6,75,76,38
20170410,16.5,2.8,70,25.8,73,63,27
20170411,15.3,3.2,250,36.8,69,89,55
20170412,11.5,3.7,250,21.8,109,154,67
20170413,12.7,2.5,200,54,123,113,68
20170414,13,3.5,230,57.9,82,67,56
20170415,16.8,2.2,270,59.4,108,76,62
20170416,18.7,1.4,50,52.9,130,74,58
20170417,14.7,2.2,340,66.5,126,61,45
20170418,11.7,2.5,250,76.5,97,70,42
20170419,12.6,2.9,270,43.1,90,94,78
20170420,12.9,2.3,290,45.4,105,62,82
20170421,13.1,2,270,56.5,65,65,66
20170422,14.8,2.1,270,48.4,91,66,62
20170423,14.9,2.4,270,40,79,67,50
20170424,15.1,2.7,50,39.4,90,70,44
20170425,16,2.7,230,56.8,47,50,54
20170426,15.1,3.3,270,36,61,54,48
20170427,13.6,3.3,270,41.8,64,61,48
20170428,14.4,3,200,57.3,66,74,62
20170429,17.1,2.7,230,44.3,79,80,61
20170430,19.3,2.6,200,57.9,159,220,83
20170501,20.1,1.9,270,50.8,93,103,82
20170502,20.7,2.1,270,42,107,81,90
20170503,21.5,2,270,34.1,77,56,67
20170504,21,2,270,43.6,586,53,62
20170505,20.9,3.2,270,53.4,607,154,52
20170506,14.9,3.8,230,32,99,149,172
20170507,16.6,3.2,250,42.6,94,136,88
20170508,17.9,2.1,200,43.6,143,152,149
20170509,17.1,1.6,50,62.6,71,35,116
20170510,16.4,2.5,290,73,64,50,41
20170511,19.3,1.8,250,65.3,125,83,66
20170512,19.1,2.1,200,71.6,207,334,68
20170513,16.4,3.1,230,77.8,101,116,56
20170514,15.7,3.7,270,58.3,55,61,58
20170515,16,2.8,270,61.4,67,43,46
20170516,17.1,2,250,60.5,70,54,36
20170517,18.6,2.1,270,51.5,78,70,38
20170518,20.4,2.3,270,41.9,91,76,48
20170519,21.1,2.6,270,42.6,103,70,48
20170520,20.9,2.4,270,44,87,48,38
20170521,21.5,2.3,290,48.1,70,58,30
20170522,21.8,2,270,53.6,48,59,41
20170523,20,1.9,290,68,47,36,34
20170524,21.8,2,270,60.4,59,47,27
20170525,19.2,3.4,250,45.6,70,55,38
20170526,17.7,2.9,250,41.5,60,55,26
20170527,19.5,2.2,290,46.1,93,66,34
20170528,21.2,2.7,250,50.6,112,90,42
20170529,22.9,2.3,200,61.8,97,94,64
20170530,23.6,2.4,230,43.5,68,70,50
20170531,23.3,1.9,270,49.1,84,52,37
20170601,23.3,3.1,270,51.8,61,280,37
20170602,20.5,2.8,270,37.4,54,49,30
20170603,20.5,3,270,44,45,32,32
20170604,21.7,2.6,270,36.9,57,45,29
20170605,24.2,1.9,50,33.3,74,127,26
20170606,19.4,2.5,70,60,46,40,22
20170607,17.6,2.4,270,91.4,49,104,16
20170608,20.1,2.8,270,67.3,73,66,42
20170609,21.2,3.3,230,69.8,73,62,57
20170610,21.5,2.3,270,46.8,52,83,46
20170611,22.8,2.2,20,33.8,60,57,30
20170612,22.1,2.8,70,45.5,57,55,30
20170613,21.5,2.4,270,63,55,58,36
20170614,21.8,2.8,270,63,65,57,46
20170615,23.1,2.5,230,62.4,77,73,52
20170616,25.5,2.2,90,55.8,78,102,64
20170617,24.2,2.4,290,52.3,72,78,51
20170618,24.3,2.3,270,52,68,57,44
20170619,24.8,1.8,270,50.9,74,47,52
20170620,26,2.1,270,43.4,57,45,50
20170621,25.4,2.9,270,52.6,63,54,56
20170622,25.3,2.5,290,57.3,54,43,40
20170623,26.7,2,270,53,29,31,46
20170624,24.5,1.2,290,60.4,51,37,41
20170625,23.8,1.5,50,75.4,63,40,35
20170626,23.1,2.2,70,76.9,57,52,30
20170627,25.2,2.2,270,67.5,74,51,28
20170628,26,2.1,270,63.5,82,43,53
20170629,26.2,2.2,270,64.8,81,54,47
20170630,25.9,2.2,270,65.9,69,43,52
20170701,25.3,2,290,73.6,84,35,43
20170702,24.3,2.5,230,90.5,54,32,26
20170703,24.7,3.5,230,87.6,54,38,26
20170704,26.7,2,270,74.5,59,61,34
20170705,27.4,1.5,270,66.9,66,57,42
20170706,27.6,1.7,50,72.3,91,64,52
20170707,26.4,2,110,80.8,67,27,20
20170708,26,2.6,200,83.3,88,44,28
20170709,26.3,1,70,88,76,43,31
20170710,24,2.3,200,96.5,51,41,35
20170711,26,2.1,200,81.4,90,65,39
20170712,27.1,2.3,270,75.9,70,66,41
20170713,27.6,1.5,270,71,69,62,44
20170714,28.7,2.1,270,68.4,91,55,40
20170715,25,2.2,230,89,78,28,17
20170716,26.2,1.4,230,83.4,59,20,16
20170717,26.8,2,200,77.3,46,41,18
20170718,26.5,1.6,270,80.6,80,58,23
20170719,28.3,1.8,270,71.4,53,58,34
20170720,29.9,2.2,200,66.1,81,51,46
20170721,29.8,2.5,230,73.1,49,56,51
20170722,29.3,2.3,230,75.8,42,58,48
20170723,27,2.1,200,89.5,54,57,38
20170724,26.2,1.2,250,82.3,76,56,28
20170725,29.4,1.9,50,64.1,52,43,26
20170726,28.7,2.7,70,55.6,54,46,16
20170727,27.1,1.9,110,62.5,66,29,27
20170728,25.5,1.5,70,92.1,76,35,25
20170729,27.2,2.3,70,72.3,37,49,16
20170730,27.9,1.9,290,64.4,57,42,25
20170731,25.7,1.4,50,82.3,59,36,24
20170801,28.6,1.7,50,73,54,23,27
20170802,30,1.3,50,71.9,44,31,37
20170803,30.2,2.2,110,60.6,33,31,23
20170804,30.3,2.1,70,60.1,65,27,23
20170805,31.4,1.9,70,63,52,28,27
20170806,29.8,1.9,70,71.9,52,37,33
20170807,29.2,2.4,270,68.1,59,55,32
20170808,28.2,1.9,290,67.1,59,43,43
20170809,27.6,2.3,70,66.4,38,46,34
20170810,24.8,2,50,89.9,60,45,8
20170811,27,2.3,50,72.5,85,52,10
20170812,27.8,2.1,70,60.3,71,41,10
20170813,26.3,2.8,70,62.1,60,27,8
20170814,24.6,3.6,70,67.5,40,18,7
20170815,21.9,3.6,70,93.8,50,14,9
20170816,23.3,3.7,70,80.5,54,18,11
20170817,24.8,2.1,70,77.1,48,32,13
20170818,26.3,1.3,50,75.6,53,46,24
20170819,26.1,2,70,75.8,46,44,22
20170820,23.2,2.9,70,95.6,55,21,10
20170821,25.8,2.4,230,81.5,56,24,11
20170822,27.3,1.9,290,70.6,75,28,19
20170823,27.2,2.6,230,84.1,50,27,20
20170824,26.5,4,230,85.3,51,27,16
20170825,25.3,1.7,270,61.9,47,36,25
20170826,24.2,2,270,54.5,57,42,23
20170827,22.7,1.4,50,62,27,49,24
20170828,21.5,1.5,50,73.1,28,27,28
20170829,19.5,3.2,320,51.4,47,31,18
20170830,19.8,1.5,270,55.8,33,49,22
20170831,22.2,1.6,50,62.4,47,48,33
20170901,23.3,2.2,70,56,61,44,21
20170902,23.8,1.8,50,59,55,51,26
20170903,23.7,1.6,50,64,64,49,31
20170904,24.6,1.6,50,53.8,62,47,28
20170905,21.9,1.7,50,62.4,65,39,24
20170906,20.6,1.2,290,75.5,77,31,24
20170907,22.4,1.4,290,73.3,50,41,35
20170908,24.3,1.7,290,67.5,50,41,46
20170909,23.8,1.4,20,70.1,50,41,53
20170910,23,1.4,70,74.3,50,41,46
20170911,21.2,1.7,50,79.8,50,41,20
20170912,22.1,1.9,290,58.6,62,37,20
20170913,21.4,1.9,290,49.3,73,46,24
20170914,22.4,1.7,50,48.8,64,50,29
20170915,22.6,3.6,70,48.4,69,42,15
20170916,22,3.6,70,50.9,90,33,10
20170917,23.1,2.7,50,51.3,53,27,10
20170918,21.9,2.1,270,62.8,75,60,20
20170919,22.6,3,230,79.1,51,75,60
20170920,19.5,2.4,270,48.9,60,37,18
20170921,20.3,1.6,50,57.3,77,39,27
20170922,20.6,2.1,50,60.8,74,52,30
20170923,21.8,1.6,50,69.8,109,88,64
20170924,22.4,2,70,71.5,107,57,63
20170925,23.4,1.4,70,58,87,44,47
20170926,25.1,1.9,70,57,61,49,48
20170927,22.7,1.7,340,66.4,41,36,43
20170928,19.2,2.8,270,49.1,37,35,24
20170929,17.4,2.2,230,39.3,90,42,24
20170930,20,1.5,20,64.9,84,56,38
20171001,18.2,2.3,70,74.8,93,22,36
20171002,22,2.3,70,62.3,49,45,20
20171003,17.6,2.3,290,49.8,36,35,40
20171004,16.7,1.8,270,48.5,53,28,24
20171005,18.7,2.1,70,56.4,51,27,14
20171006,18.9,2.3,70,66.4,61,25,13
20171007,21.9,1.2,50,67.6,76,39,10
20171008,23,1.4,50,66.9,45,38,19
20171009,22.5,1.5,270,66,7,45,26
20171010,21.4,1.3,20,76.9,12,21,30
20171011,15.5,2.9,270,77.1,41,62,12
20171012,11.4,2,270,71,50,28,23
20171013,12.8,3.2,290,51,70,40,28
20171014,14.4,2.5,280,42.8,51,43,22
20171015,15.8,1.7,70,42.5,62,25,22
20171016,16.6,1.7,290,47.6,39,39,32
20171017,16.2,1.3,20,47.1,48,33,40
20171018,16.5,2.4,70,58.8,45,38,29
20171019,17,1.8,50,58.3,66,54,18
20171020,17,1.5,50,58.6,74,96,34
20171021,17.6,1.3,20,52.8,52,77,40
20171022,16.3,3.1,70,50.4,43,63,26
20171023,13.7,1.4,20,47,42,58,24
20171024,14.4,1.9,290,54.3,56,40,34
20171025,14.4,1.5,290,59,75,50,41
20171026,14.5,1.2,20,56.5,107,59,52
20171027,16.9,1.2,270,54.4,138,41,60
20171028,17.2,2,50,51.9,59,53,48
20171029,11.5,3.3,290,45.6,24,121,67
20171030,7.7,2.4,290,27.4,49,78,39
20171031,10.4,1.8,270,54.3,72,58,36
20171101,14.4,2.1,200,72.4,78,116,40
20171102,15.5,1.6,200,78.8,90,88,48
20171103,12.3,3.2,270,66,27,58,40
20171104,7.8,2.5,290,47.9,53,33,54
20171105,8.4,1.5,270,52.5,61,49,42
20171106,11.4,1.5,20,64.5,74,38,35
20171107,14.4,1.5,50,61.4,82,66,44
20171108,13.1,3,270,53.3,34,60,60
20171109,9.4,1.2,50,39.6,65,42,52
20171110,9.8,3,50,56.3,49,49,45
20171111,5.9,2.2,270,42.9,33,48,70
20171112,5.3,1.4,270,57.1,77,47,31
20171113,8.4,1.9,50,64.4,69,76,40
20171114,7.5,2.4,290,42.5,24,37,48
20171115,3.2,2.8,320,38.3,35,38,25
20171116,1,1.5,20,30.3,57,30,24
20171117,3,2.2,50,39.4,56,58,40
20171118,-2.1,3.4,290,38.5,35,31,40
20171119,-1.6,2.2,270,37.8,85,45,25
20171120,-0.4,1.4,270,55.3,124,58,36
20171121,1.3,1.4,50,55.6,104,54,48
20171122,4.3,2.4,50,54.8,38,98,56
20171123,0.9,2.1,270,49.3,38,33,22
20171124,-0.4,1.8,290,62.5,37,33,20
20171125,3,1.8,70,77.6,67,71,27
20171126,3.3,1.8,320,71.6,36,54,32
20171127,2.5,1.3,50,53,69,41,44
20171128,6.4,1.1,20,64.1,74,68,64
20171129,3.2,2.8,290,48.3,34,168,57
20171130,-2.4,3.3,290,26.8,37,30,24
20171201,-2.2,1.6,270,49.4,70,46,24
20171202,1.9,1.7,50,59.9,118,63,38
20171203,4.9,1.5,50,83.1,88,102,46
20171204,-1.2,3.4,290,48.1,20,26,39
20171205,-4.2,2.8,290,40.1,64,37,26
20171206,0.2,2.1,290,72.6,72,73,30
20171207,0.7,1.7,290,64.5,26,57,40
20171208,-3.8,1.8,290,41.3,45,96,32
20171209,-0.5,1,20,46.1,96,67,40
20171210,1.1,2,90,67.9,42,68,36
20171211,-7,3.5,290,40.5,21,36,48
20171212,-9.4,2.1,320,41.9,28,27,39
20171213,-8.7,1.7,290,42,54,30,41
20171214,-6.6,0.9,360,42.9,57,45,58
20171215,-3,1,360,52.6,30,67,77
20171216,-5.7,3,290,43.1,45,34,46
20171217,-6.7,1.9,290,38.1,60,41,40
20171218,-1.6,1.2,20,80,53,69,54
20171219,-3.9,2.1,290,49.4,40,44,44
20171220,-3.9,1.1,90,68,53,68,45
20171221,-0.9,1.2,290,71.4,73,65,48
20171222,3.4,1.1,20,66.6,74,87,54
20171223,6.1,1.1,200,75.8,80,91,94
20171224,2.9,1.9,290,82,55,72,66
20171225,-2.1,2.8,290,43.1,40,39,30
20171226,-3.8,2.9,290,41.8,44,41,28
20171227,-6.9,1.9,290,31.4,62,72,29
20171228,-2.1,1.3,290,47,110,59,44
20171229,2.1,1.1,290,67,126,85,82
20171230,1.4,0.9,290,79.5,121,79,102
20171231,-0.3,2.3,290,54.4,129,97,56
20180101,-1.3,1.4,290,39.1,67,84,45
20180102,-1.8,1.8,290,42,46,58,37
20180103,-4.7,2.2,290,42.3,20,39,36
20180104,-4.7,1.4,290,43,31,35,44
20180105,-3,1.7,290,48.4,82,35,54
20180106,-2.8,1.5,290,45.8,64,33,46
20180107,-0.8,0.8,90,42.1,92,38,50
20180108,1.3,1.8,270,51.9,50,56,50
20180109,-4.2,2.9,290,59.4,47,24,40
20180110,-7.5,3,290,52,20,18,30
20180111,-11.1,2.8,290,49.8,21,24,33
20180112,-10.2,1.7,290,35.4,69,35,25
20180113,-4.4,0.8,50,67.3,83,60,48
20180114,0.6,1.2,90,64.1,98,36,59
20180115,4.7,1.4,290,63.9,56,44,62
20180116,3.5,0.7,20,59.1,67,92,90
20180117,4.5,1.2,290,64.1,83,86,88
20180118,2.1,1.9,290,59.6,69,95,74
20180119,1,1.6,290,43,104,63,56
20180120,2.2,1.6,270,57.6,71,100,87
20180121,0.4,1,290,36.6,49,30,58
20180122,0.2,1.5,290,56.5,47,22,43
20180123,-11.7,3.7,290,42,32,24,24
20180124,-14.2,3.4,290,31.6,43,25,30
20180125,-14,2.8,340,32.6,48,23,26
20180126,-14.8,2.6,320,34.9,46,25,33
20180127,-9.9,1.4,270,37.4,57,24,44
20180128,-6.3,2.6,290,36,45,64,31
20180129,-8.5,2.7,270,35,59,81,47
20180130,-5.3,1.3,200,62,60,69,43
20180131,-2.6,1.6,290,54.5,56,69,40
20180201,-4,1.6,290,44.1,72,43,40
20180202,-2.4,1.6,290,51.1,36,49,50
20180203,-7.3,3.8,290,47,22,33,34
20180204,-9.5,3.1,290,40.9,25,29,34
20180205,-9.4,3,290,37.8,25,27,26
20180206,-10.1,3.1,290,36.5,39,31,32
20180207,-8,1.5,290,39.8,55,38,40
20180208,-4.4,1.2,20,43.3,53,54,49
20180209,0.4,1.1,230,43.9,102,68,60
20180210,-0.5,3,290,47.4,37,67,63
20180211,-6.1,2.7,270,42.5,53,59,52
20180212,-5.8,2.7,270,40.8,57,68,50
20180213,-0.8,2.7,200,54.5,75,68,52
20180214,3.5,2.6,250,51,50,68,62
20180215,-0.7,2.5,290,28,81,51,40
20180216,-1.1,2.1,270,40.1,107,62,44
20180217,-3,2.9,290,25.6,70,43,50
20180218,-0.4,1.3,270,26.9,83,35,38
20180219,1.8,1.5,290,48.6,92,46,56
20180220,0.9,2.5,290,41,73,53,57
20180221,-0.9,2.3,290,31.5,77,56,38
20180222,1.3,2.2,230,59,79,80,44
20180223,4.2,1.9,230,81.1,90,103,81
20180224,2.4,2.1,290,49.4,30,40,66
20180225,1.9,1.7,290,40.6,41,37,44
20180226,3.1,1.4,290,43.1,106,59,58
20180227,4.2,0.9,90,48.8,97,71,81
20180228,4.6,2,90,73.3,94,52,62
20180301,-0.2,3.8,290,61.9,41,49,39
20180302,-0.7,1.5,290,34,79,44,68
20180303,7.9,1.5,270,38.1,97,35,60
20180304,9.8,1.2,90,89.1,102,39,28
20180305,5.5,2,50,67.5,59,53,9
20180306,4.5,1.6,20,46.8,45,45,32
20180307,6.4,1.8,90,54,53,41,30
20180308,4.6,1.9,320,76,50,43,30
20180309,4.5,1.5,290,63.3,64,39,52
20180310,4.6,2,290,65.8,86,73,42
20180311,6.4,2,290,51.3,63,81,54
20180312,8,1.4,290,45.8,95,56,80
20180313,12.4,1.8,230,60.5,191,65,54
20180314,17,2.3,230,58.8,94,57,27
20180315,12.4,2.1,270,92.1,78,64,18
20180316,7.1,1.9,90,46.9,39,36,15
20180317,6.6,1.5,270,48,38,43,32
20180318,8.2,1.2,290,55.9,69,36,52
20180319,8,2.5,90,64.5,66,70,26
20180320,4.7,3.4,90,39.9,43,43,18
20180321,2.1,1.7,20,64.1,50,39,14
20180322,4.9,2.2,270,61.5,67,77,42
20180323,6.1,2,270,55.3,106,91,60
20180324,7.6,2.1,270,61.9,93,96,92
20180325,9.6,1.7,290,65.6,71,76,102
20180326,11,1.9,290,64.5,79,70,96
20180327,13.3,1.6,250,61.1,88,95,81
20180328,14,2.2,250,66.4,284,75,51
20180329,15.4,1.6,270,66.3,83,61,59
20180330,14.8,1.7,90,55.6,62,67,60
20180331,14,1.9,270,52.9,104,64,63
20180401,15.6,1.5,200,68.8,128,63,67
20180402,18.4,1.9,230,64,130,78,68
20180403,17.8,2.1,230,72.9,103,87,64
20180404,13.4,1.9,90,67,34,55,15
20180405,7.6,2,90,90.6,61,44,7
20180406,5.8,3.1,270,71.6,64,91,103
20180407,4.2,4.1,270,45.5,33,52,50
20180408,3.9,1.8,90,59.6,50,64,26
20180409,7.9,1.1,20,57.9,92,66,40
20180410,15.1,3.5,200,51,103,95,46
20180411,12.6,3,270,49.4,39,75,58
20180412,13.3,2.6,320,30.5,73,62,50
20180413,14.6,1.3,110,22.9,50,75,36
20180414,9,1.8,290,78.8,105,51,20
20180415,9.5,2.4,270,65.5,92,55,67
20180416,11.6,1.6,270,41.9,106,26,40
20180417,12.9,1.9,290,37.9,127,78,60
20180418,12.4,1.9,290,35.4,121,107,64
20180419,14,1.9,290,38.8,107,91,73
20180420,18.4,1.3,20,46,102,63,88
20180421,18.7,1.9,270,32,80,51,64
20180422,15.5,1.1,110,57.4,27,39,35
20180423,9.3,2.2,110,93.9,36,19,10
20180424,12.1,1.4,110,63.3,38,43,9
20180425,14.6,1.5,290,37.8,57,65,36
20180426,14.9,2.1,290,51.9,88,76,46
20180427,15.7,1.7,290,52.9,124,95,53
20180428,15.4,2,290,49,102,77,55
20180429,16.2,1.9,290,43.1,73,75,55
20180430,19.2,1.6,290,61.6,61,68,74
20180501,20.4,1.5,320,72.8,84,55,56
20180502,15.1,1.9,70,90.4,40,43,42
20180503,11.2,2.7,290,62.4,44,48,32
20180504,14.1,2.7,270,45.5,69,57,46
20180505,18.3,2.6,230,46.8,92,68,43
20180506,16.6,1.1,90,86.4,86,40,16
20180507,19.2,1.2,290,60.3,81,66,38
20180508,17.5,1.7,110,50.9,66,62,22
20180509,15.7,1.7,90,50.4,68,63,25
20180510,15.4,2.3,270,67.4,90,53,46
20180511,16.1,1.8,290,59.8,75,44,56
20180512,14.2,0.9,50,89.3,72,35,29
20180513,15.8,1.9,270,82.5,62,69,26
20180514,18.2,1.4,270,71.4,90,67,68
20180515,23.2,1.1,230,56.4,80,40,68
20180516,22.3,1.9,200,93.8,63,40,35
20180517,20.9,1.4,270,97,62,38,15
20180518,16.3,1.3,70,86.8,66,50,11
20180519,17.6,1.5,90,47.5,64,39,11
20180520,17,1.4,90,32.1,49,40,11
20180521,17.8,1.4,110,43.9,41,42,21
20180522,18.1,1.1,290,75.5,107,24,35
20180523,17.3,2.5,320,57.1,185,83,48
20180524,18.3,2.2,230,47.4,96,95,90
20180525,19.7,1.8,290,47.4,80,72,86
20180526,21.8,1.4,290,50.1,85,64,72
20180527,20.3,1.7,320,47.4,96,55,60
20180528,22.3,1.6,270,49.8,122,73,56
20180529,21.4,1.8,290,69.3,61,75,49
20180530,20.2,1.9,270,69.8,61,55,52
20180531,20.9,1.9,290,58.9,62,44,51
20180601,23.8,1.9,290,50.4,65,40,48
20180602,23.4,2,270,44.5,74,46,40
20180603,24,1.6,270,39.4,90,42,34
20180604,22.6,1.9,290,50.1,67,51,40
20180605,23.7,1.7,290,52.5,99,45,44
20180606,23,2,270,62.9,109,62,46
20180607,22.2,2,270,69.3,53,62,45
20180608,21.9,2.1,290,68,35,59,34
20180609,23.7,1.4,90,60.6,29,58,39
20180610,21.3,1.4,90,59.9,35,45,9
20180611,20.2,1.4,70,67.3,56,27,11
20180612,21.3,1.7,290,65.5,61,35,16
20180613,22,1.5,50,64,38,34,28
20180614,21.6,1.1,90,74.9,49,25,29
20180615,21.7,1.4,90,60.8,37,37,15
20180616,22.5,1.4,290,56.4,59,44,23
20180617,22.8,1.3,270,66.9,49,42,44
20180618,24.8,1.5,290,54.9,75,46,42
20180619,22.4,1.8,250,61.3,56,45,39
20180620,22.7,2.3,290,68.1,49,50,44
20180621,23.7,2.2,290,60.1,69,60,39
20180622,25,1.8,290,45.1,69,67,40
20180623,24.5,2,270,50.6,65,62,38
20180624,25.2,1.9,270,62.8,60,54,54
20180625,27.1,1.2,290,57.1,77,36,54
20180626,22.3,2.4,230,88.3,59,19,44
20180627,22.3,2,250,81.9,53,35,28
20180628,23.3,1.1,180,85.1,28,59,25
20180629,24.7,1.5,270,78.5,57,39,36
20180630,24.4,0.9,50,83.8,63,42,48
20180701,21.9,0.8,110,94.6,57,20,14
20180702,22.6,0.7,50,95.4,45,28,9
20180703,27.4,0.8,70,74.4,40,27,13
20180704,27.3,1.7,290,69.6,57,38,22
20180705,25.3,1.2,90,72.8,72,44,19
20180706,23.9,1.8,90,57.8,60,36,7
20180707,23.7,1.6,90,51.4,46,30,8
20180708,23.3,1.5,90,51.5,46,29,12
20180709,20.8,1.1,90,82.3,33,20,10
20180710,23.7,0.7,110,87.8,27,15,23
20180711,26.8,1.3,50,82.9,39,131,30
20180712,26.6,1.5,290,82.4,59,62,24
20180713,27.3,1.8,290,74.8,41,35,20
20180714,27.9,1.9,290,69.6,32,40,20
20180715,28.3,1.6,290,69.6,47,35,22
20180716,28.7,1.7,290,64.3,54,61,26
20180717,28.1,1.7,290,66.5,55,40,30
20180718,28.2,1.6,290,64.8,57,22,36
20180719,28.7,1.6,290,64.1,70,23,29
20180720,29.5,1.5,290,62.6,61,77,36
20180721,30.6,1.5,290,53.6,64,43,38
20180722,31.8,1.4,270,49.6,72,46,30
20180723,31.7,1.8,290,53.8,47,32,32
20180724,31.4,1.6,290,59.5,28,24,40
20180725,30.1,2.4,230,66.3,36,38,30
20180726,30.1,1.5,290,68.8,43,56,40
20180727,30.9,1.9,290,69.3,47,95,44
20180728,29.5,1.2,270,77.1,53,53,44
20180729,31.3,1.2,50,52.4,55,47,16
20180730,31.7,1.2,70,50.9,55,38,9
20180731,32.6,1.5,90,50.5,56,31,18
20180801,33.6,1.7,270,55.5,74,35,34
20180802,33.7,1.6,290,54.4,51,56,40
20180803,33.1,1.9,270,55.3,62,43,44
20180804,31.1,2.4,270,60.6,53,32,26
20180805,30,2.6,270,71.8,43,40,25
20180806,30.5,1.6,290,71.6,41,33,30
20180807,30.5,1.5,90,63.4,38,66,20
20180808,31,2.1,290,64.8,17,41,25
20180809,28.8,1.5,290,76.3,36,41,25
20180810,30.7,1.4,340,60.9,56,53,16
20180811,31,1.5,110,55.8,55,81,11
20180812,30.6,1.5,160,61.3,54,44,15
20180813,30.5,1.4,50,68.6,51,48,31
20180814,31.7,1.3,290,58.3,12,42,26
20180815,31.7,1.2,70,59.5,23,43,32
20180816,29.9,1.7,90,51,40,72,12
20180817,27.2,1.8,110,39.8,47,50,14
20180818,26.7,1.4,110,44.6,51,39,18
20180819,28.2,1.2,20,50.6,21,35,23
20180820,29.1,2,140,55.6,31,30,36
20180821,26.6,2.5,290,71.4,34,39,24
20180822,30.7,1.1,110,54.1,44,42,24
20180823,29.4,1.7,70,59.1,53,38,12
20180824,24.4,2.5,290,86.3,46,423,8
20180825,25.2,2.6,200,68,51,30,23
20180826,23.2,1.2,50,70,64,37,18
20180827,22.7,0.8,70,91,49,42,12
20180828,23.7,0.9,90,92.4,51,40,14
20180829,25.2,2.4,200,86,37,38,14
20180830,25.3,1.8,290,80.9,36,28,31
20180831,25.6,1.6,290,67.4,38,65,24
20180901,25.5,1.3,70,59.4,37,28,18
20180902,25.1,1.5,90,55.8,37,40,14
20180903,23.3,1,70,85.3,13,83,17
20180904,23.2,2.2,290,69.4,29,57,16
20180905,24,2.5,270,63.5,53,50,28
20180906,24.1,2,200,69.9,59,98,35
20180907,22,2.5,290,54.6,30,31,30
20180908,21.7,1.7,290,48.8,29,30,24
20180909,22.2,1.2,70,49,38,34,22
20180910,22.9,1.6,90,49.5,57,29,12
20180911,21.6,1.5,70,48.1,51,28,13
20180912,22.8,1.4,70,52,61,30,16
20180913,23.5,1.2,70,63.5,70,33,20
20180914,23.5,1.3,70,66.9,70,45,19
20180915,23.3,1,70,76,43,57,14
20180916,22.2,1.7,270,83.6,36,34,36
20180917,22.3,1.9,290,64.3,60,36,28
20180918,22,1.2,290,59.8,57,51,36
20180919,22.1,1,50,59.1,62,42,45
20180920,19,1.8,90,82.4,40,28,17
20180921,19.4,1.3,90,85.8,48,47,10
20180922,20.8,1.8,270,62.3,47,58,32
20180923,19.4,1.6,270,52.9,34,79,30
20180924,17.6,2.1,320,48.3,26,32,15
20180925,17.8,1.1,20,48,29,29,14
20180926,19.4,1.7,90,47.9,48,68,9
20180927,18.9,1.3,70,47.6,54,71,9
20180928,17.5,1.2,70,58.1,52,27,16
20180929,20.2,1,70,55.5,32,46,15
20180930,17.6,2.3,270,52.5,30,39,20
20181001,15.4,2.9,270,55.1,30,20,16
20181002,15.9,1.6,290,61.4,27,38,26
20181003,17.3,1.3,290,58,48,52,26
20181004,19.3,1.3,70,56.5,60,39,21
20181005,16.9,1.7,70,84.1,60,78,10
20181006,18,2.2,90,84,43,52,7
20181007,16.4,1.7,290,53.5,47,33,26
20181008,14.8,1.1,20,47,52,45,23
20181009,15.3,1.1,70,52.5,30,71,26
20181010,12,2.5,290,61,30,16,22
20181011,9.7,2.1,320,51,27,20,18
20181012,10.9,1.3,290,54,64,73,26
20181013,12.5,1,50,54,85,32,32
20181014,13.2,1.5,290,60,78,58,36
20181015,15.2,1.4,320,69.9,81,67,56
20181016,14.5,1.3,290,55.9,45,55,46
20181017,12.4,1.3,290,53.3,50,38,40
20181018,12.7,1.1,50,59.5,53,78,19
20181019,13.1,1.4,270,54.3,59,84,22
20181020,13.4,1.2,270,53.9,69,51,40
20181021,13.4,1.1,270,49.5,82,54,38
20181022,14,1,20,50,81,32,48
20181023,12.2,1.1,50,75.1,44,126,52
20181024,12.5,1.3,290,66,91,56,43
20181025,13.8,0.9,50,55.5,95,96,40
20181026,12.2,1.6,270,74.1,47,94,34
20181027,8.7,3.2,270,49.6,38,35,28
20181028,8.3,1.5,70,77.1,41,51,15
20181029,7.2,2,290,57.3,29,19,17
20181030,6.1,1.6,270,51.3,49,24,23
20181031,7.4,1.6,290,55.4,51,26,22
20181101,8.4,1.3,290,53.4,67,41,38
20181102,10.6,1.1,20,54.9,77,94,44
20181103,11.2,1.3,20,56,89,40,52
20181104,11.6,1.3,270,55,103,26,42
20181105,11.9,1.1,270,65.5,39,50,60
20181106,12.2,0.9,270,70.5,36,29,96
20181107,12.8,1.1,70,79.5,56,30,70
