Date,Temperature,W_speed,W_direction,Humidity,Tianjin,Weihai,Seoul
2016-11-08,4.1,3.5,13,58,1,1,2
2016-11-09,2.1,1.9,12,41.1,2,1,1
2016-11-10,6,2,2,55.5,3,1,1
2016-11-11,9.1,2.2,11,63.3,3,2,1
2016-11-12,11.4,2.3,9,62.1,2,2,2
2016-11-13,14.4,1.7,2,74.8,3,2,2
2016-11-14,13.2,1.7,2,78.5,2,2,1
2016-11-15,5.2,2.8,13,44.3,2,1,2
2016-11-16,5.2,1.4,13,44.3,3,1,2
2016-11-17,9.1,1.2,1,56.4,2,2,2
2016-11-18,10.3,1.9,2,58.4,3,2,2
2016-11-19,13,2.2,12,71.1,3,1,2
2016-11-20,9.8,2.5,12,48.6,1,1,1
2016-11-21,9.5,2.2,3,40.5,1,1,2
2016-11-22,2,3.9,12,43.3,1,1,1
2016-11-23,-1.8,3,13,37.5,2,1,1
2016-11-24,-2.5,2.1,12,37.8,3,1,1
2016-11-25,1,1.5,13,43.9,3,2,1
2016-11-26,0.9,2.3,2,69.6,4,2,1
2016-11-27,3.3,1.5,1,81.3,1,3,2
2016-11-28,1.4,2.5,13,57.9,2,1,2
2016-11-29,1.7,1.6,12,40.8,3,2,1
2016-11-30,6,2,10,59.8,5,2,1
2016-12-01,4.1,3.6,11,47.6,1,1,1
2016-12-02,1.6,1.8,13,48.4,3,1,1
2016-12-03,4.5,1.4,1,58.8,4,2,2
2016-12-04,5.5,1.2,1,60.1,5,2,2
2016-12-05,5.9,3,12,69.1,2,2,2
2016-12-06,-1.1,2.5,12,38.5,2,1,1
2016-12-07,1.7,2.3,2,58.3,3,2,1
2016-12-08,2.1,1.7,2,70,2,2,2
2016-12-09,1.4,2.8,12,65.8,1,1,1
2016-12-10,-1.6,1.9,12,47.6,2,1,1
2016-12-11,-1.1,1.2,1,42.6,3,2,1
2016-12-12,2.3,1.9,2,37.9,4,1,1
2016-12-13,3.4,2,13,53.6,2,1,2
2016-12-14,-1.4,2.7,12,68.1,1,1,2
2016-12-15,-5,3,12,41.8,2,1,1
2016-12-16,-4.7,2.2,12,40.3,2,1,1
2016-12-17,2.7,1.8,1,60.1,3,2,2
2016-12-18,4.9,1.9,2,68.8,4,2,1
2016-12-19,7.2,2.5,2,66,5,3,1
2016-12-20,7.6,1.2,1,71.3,4,3,1
2016-12-21,7.9,3.5,2,75.5,4,2,1
2016-12-22,5.5,3.5,11,90.3,5,2,1
2016-12-23,-2.5,3.6,12,71.1,1,1,2
2016-12-24,-2.4,1.8,1,66,2,1,2
2016-12-25,1,1.7,2,69.5,3,1,2
2016-12-26,2.5,1.4,16,73.8,2,1,1
2016-12-27,-2.3,3.5,12,54.6,2,1,1
2016-12-28,-3.7,1.8,12,49,2,1,1
2016-12-29,-4.2,2.8,13,53.1,1,1,1
2016-12-30,-3.9,1.3,1,50.9,3,2,1
2016-12-31,0.7,1.5,1,65.4,4,2,2
2017-01-01,2.7,1.5,1,75.9,5,2,2
2017-01-02,5,2.1,1,77.8,5,3,2
2017-01-03,2,1.8,12,61.8,5,3,2
2017-01-04,3.9,1.7,12,55,5,3,2
2017-01-05,3.8,3.1,2,52.3,3,1,1
2017-01-06,5.4,2.4,2,58.5,2,1,1
2017-01-07,4.6,1.4,2,64.9,3,1,1
2017-01-08,6.5,2.6,3,61.4,3,1,1
2017-01-09,1.5,3.3,12,60.8,2,1,2
2017-01-10,-3.7,3.2,12,45.1,2,1,1
2017-01-11,-3.8,2.1,12,36.4,3,2,1
2017-01-12,-2.2,3.1,12,43.1,3,2,1
2017-01-13,-6,2.9,12,47.4,1,1,1
2017-01-14,-8.4,3.8,13,33.3,1,1,1
2017-01-15,-6.6,2.3,12,35.3,1,1,1
2017-01-16,-3.8,1.4,1,37.6,2,2,1
2017-01-17,-2,1.5,1,46.6,2,2,2
2017-01-18,-0.5,1.3,12,68.9,2,2,2
2017-01-19,-1.2,1.6,12,55.4,2,2,2
2017-01-20,-4.4,3,12,70.3,1,1,2
2017-01-21,-5.2,1.6,1,78.1,2,2,1
2017-01-22,-8.3,3.8,13,51.3,1,1,2
2017-01-23,-8.9,2.2,12,48.4,2,1,1
2017-01-24,-7,2,13,49.6,2,1,1
2017-01-25,-5.2,1.5,12,50.6,3,2,1
2017-01-26,-1.3,2.2,1,64.4,4,2,2
2017-01-27,-2.6,3.4,12,47.3,2,2,3
2017-01-28,-1.6,1.7,2,38,4,1,1
2017-01-29,0.8,1.8,3,71.1,2,1,1
2017-01-30,-4.8,3.3,12,61.4,1,1,1
2017-01-31,-5.4,1.7,12,44.8,2,1,1
2017-02-01,-4,2.5,13,44.5,1,1,1
2017-02-02,-2.7,2.7,11,52.9,2,1,1
2017-02-03,1.5,1.5,11,65.4,3,2,2
2017-02-04,0.9,1.6,1,69.4,3,2,2
2017-02-05,1.2,2.1,11,75.3,1,3,2
2017-02-06,-1.7,3,13,51,1,1,1
2017-02-07,-2,1.5,12,45.4,1,1,1
2017-02-08,-2.2,2,12,50.1,2,2,2
2017-02-09,-5.3,3.8,12,47,1,2,2
2017-02-10,-6.6,4.1,12,44.3,1,2,1
2017-02-11,-4.8,2.8,12,45.4,2,1,1
2017-02-12,-2.2,2.1,12,51.3,3,1,1
2017-02-13,0.1,1.6,12,59.6,4,2,1
2017-02-14,0.3,2.5,13,46,2,2,2
2017-02-15,1.8,1.4,16,52.1,5,2,2
2017-02-16,5.5,2,1,63.9,5,2,2
2017-02-17,0.8,3.9,12,56.9,2,1,1
2017-02-18,-2.6,2.8,12,49.4,2,1,1
2017-02-19,2.3,1.9,7,68,3,2,1
2017-02-20,-1.5,4.2,13,53.8,1,2,1
2017-02-21,-0.6,1.6,12,37.1,2,1,1
2017-02-22,1.7,2.7,3,70.8,3,1,1
2017-02-23,-1.5,3.8,12,56.4,1,1,1
2017-02-24,-0.8,2.2,12,51.3,2,2,1
2017-02-25,2.6,2.3,9,63.6,2,2,1
2017-02-26,3.6,2.1,12,52.8,2,1,1
2017-02-27,3.7,1.8,12,37.4,2,2,1
2017-02-28,5.6,2,10,41.5,2,2,1
2017-03-01,5,1.8,1,65,2,2,2
2017-03-02,1.8,3.1,12,59.5,2,2,1
2017-03-03,3.3,2.1,11,54.4,3,2,1
2017-03-04,5.7,1.6,1,60,3,2,2
2017-03-05,5.2,2.1,12,71.6,2,2,2
2017-03-06,0.1,4,13,41.3,2,1,1
2017-03-07,-1.3,3.9,12,37.5,1,1,1
2017-03-08,-0.1,3.1,12,50.6,1,2,1
2017-03-09,3.2,3.1,12,47.3,2,2,1
2017-03-10,4.8,2.2,12,37.4,2,2,1
2017-03-11,7.3,1.8,12,37.4,3,2,2
2017-03-12,8.2,2,12,58.4,1,2,2
2017-03-13,6.9,2.5,12,49.8,2,2,2
2017-03-14,5.8,3.2,12,37.5,2,1,2
2017-03-15,6.3,2.1,11,34.9,2,2,1
2017-03-16,6.2,1.9,12,41.8,3,2,2
2017-03-17,7.7,2,12,43.1,3,2,2
2017-03-18,9.5,2.3,11,34.1,4,2,2
2017-03-19,10.9,1.6,16,36,3,3,2
2017-03-20,10.2,1.8,2,40.4,3,2,2
2017-03-21,7.4,3.1,13,48.1,2,2,2
2017-03-22,7.6,2.5,13,32.8,3,2,2
2017-03-23,9.1,2.2,11,34,2,2,2
2017-03-24,8.7,2.1,2,41.4,2,2,2
2017-03-25,8.1,2.1,12,41.1,2,2,2
2017-03-26,7.3,2.2,12,53.1,1,2,2
2017-03-27,6.1,2.5,12,67.4,1,2,2
2017-03-28,7.1,1.9,1,59.8,2,2,2
2017-03-29,8.8,2.3,11,54.9,2,2,2
2017-03-30,10.6,1.9,12,50,3,2,2
2017-03-31,8.6,2.4,2,70.6,2,2,1
2017-04-01,9,2.1,12,60.5,2,2,1
2017-04-02,9,2.1,11,53.1,2,2,1
2017-04-03,11.4,2.1,11,45.6,3,2,2
2017-04-04,14.1,2,1,35.3,2,2,2
2017-04-05,12,2.4,2,66,2,1,1
2017-04-06,10.4,2.4,10,90,2,1,1
2017-04-07,14.5,2.1,11,68.1,2,2,1
2017-04-08,13,2.5,11,74.5,2,2,2
2017-04-09,14.8,2.8,3,59.6,2,2,1
2017-04-10,16.5,2.8,3,25.8,2,2,1
2017-04-11,15.3,3.2,11,36.8,2,2,2
2017-04-12,11.5,3.7,11,21.8,3,4,2
2017-04-13,12.7,2.5,9,54,3,3,2
2017-04-14,13,3.5,10,57.9,2,2,2
2017-04-15,16.8,2.2,12,59.4,3,2,2
2017-04-16,18.7,1.4,2,52.9,3,2,2
2017-04-17,14.7,2.2,15,66.5,3,2,1
2017-04-18,11.7,2.5,11,76.5,2,2,1
2017-04-19,12.6,2.9,12,43.1,2,2,2
2017-04-20,12.9,2.3,13,45.4,3,2,2
2017-04-21,13.1,2,12,56.5,2,2,2
2017-04-22,14.8,2.1,12,48.4,2,2,2
2017-04-23,14.9,2.4,12,40,2,2,1
2017-04-24,15.1,2.7,2,39.4,2,2,1
2017-04-25,16,2.7,10,56.8,1,1,2
2017-04-26,15.1,3.3,12,36,2,2,1
2017-04-27,13.6,3.3,12,41.8,2,2,1
2017-04-28,14.4,3,9,57.3,2,2,2
2017-04-29,17.1,2.7,10,44.3,2,2,2
2017-04-30,19.3,2.6,9,57.9,4,5,2
2017-05-01,20.1,1.9,12,50.8,2,3,2
2017-05-02,20.7,2.1,12,42,3,2,2
2017-05-03,21.5,2,12,34.1,2,2,2
2017-05-04,21,2,12,43.6,7,2,2
2017-05-05,20.9,3.2,12,53.4,7,4,2
2017-05-06,14.9,3.8,10,32,2,3,4
2017-05-07,16.6,3.2,11,42.6,2,3,2
2017-05-08,17.9,2.1,9,43.6,3,4,3
2017-05-09,17.1,1.6,2,62.6,2,1,3
2017-05-10,16.4,2.5,13,73,2,1,1
2017-05-11,19.3,1.8,11,65.3,3,2,2
2017-05-12,19.1,2.1,9,71.6,5,6,2
2017-05-13,16.4,3.1,10,77.8,3,3,2
2017-05-14,15.7,3.7,12,58.3,2,2,2
2017-05-15,16,2.8,12,61.4,2,1,1
2017-05-16,17.1,2,11,60.5,2,2,1
2017-05-17,18.6,2.1,12,51.5,2,2,1
2017-05-18,20.4,2.3,12,41.9,2,2,1
2017-05-19,21.1,2.6,12,42.6,3,2,1
2017-05-20,20.9,2.4,12,44,2,1,1
2017-05-21,21.5,2.3,13,48.1,2,2,1
2017-05-22,21.8,2,12,53.6,1,2,1
2017-05-23,20,1.9,13,68,1,1,1
2017-05-24,21.8,2,12,60.4,2,1,1
2017-05-25,19.2,3.4,11,45.6,2,2,1
2017-05-26,17.7,2.9,11,41.5,2,2,1
2017-05-27,19.5,2.2,13,46.1,2,2,1
2017-05-28,21.2,2.7,11,50.6,3,2,1
2017-05-29,22.9,2.3,9,61.8,2,2,2
2017-05-30,23.6,2.4,10,43.5,2,2,1
2017-05-31,23.3,1.9,12,49.1,2,2,1
2017-06-01,23.3,3.1,12,51.8,2,5,1
2017-06-02,20.5,2.8,12,37.4,2,1,1
2017-06-03,20.5,3,12,44,1,1,1
2017-06-04,21.7,2.6,12,36.9,2,1,1
2017-06-05,24.2,1.9,2,33.3,2,3,1
2017-06-06,19.4,2.5,3,60,1,1,1
2017-06-07,17.6,2.4,12,91.4,1,3,1
2017-06-08,20.1,2.8,12,67.3,2,2,1
2017-06-09,21.2,3.3,10,69.8,2,2,2
2017-06-10,21.5,2.3,12,46.8,2,2,1
2017-06-11,22.8,2.2,1,33.8,2,2,1
2017-06-12,22.1,2.8,3,45.5,2,2,1
2017-06-13,21.5,2.4,12,63,2,2,1
2017-06-14,21.8,2.8,12,63,2,2,1
2017-06-15,23.1,2.5,10,62.4,2,2,2
2017-06-16,25.5,2.2,4,55.8,2,3,2
2017-06-17,24.2,2.4,13,52.3,2,2,2
2017-06-18,24.3,2.3,12,52,2,2,1
2017-06-19,24.8,1.8,12,50.9,2,1,2
2017-06-20,26,2.1,12,43.4,2,1,1
2017-06-21,25.4,2.9,12,52.6,2,2,2
2017-06-22,25.3,2.5,13,57.3,2,1,1
2017-06-23,26.7,2,12,53,1,1,1
2017-06-24,24.5,1.2,13,60.4,2,1,1
2017-06-25,23.8,1.5,2,75.4,2,1,1
2017-06-26,23.1,2.2,3,76.9,2,2,1
2017-06-27,25.2,2.2,12,67.5,2,2,1
2017-06-28,26,2.1,12,63.5,2,1,2
2017-06-29,26.2,2.2,12,64.8,2,2,1
2017-06-30,25.9,2.2,12,65.9,2,1,2
2017-07-01,25.3,2,13,73.6,2,1,1
2017-07-02,24.3,2.5,10,90.5,2,1,1
2017-07-03,24.7,3.5,10,87.6,2,1,1
2017-07-04,26.7,2,12,74.5,2,2,1
2017-07-05,27.4,1.5,12,66.9,2,2,1
2017-07-06,27.6,1.7,2,72.3,2,2,2
2017-07-07,26.4,2,5,80.8,2,1,1
2017-07-08,26,2.6,9,83.3,2,1,1
2017-07-09,26.3,1,3,88,2,1,1
2017-07-10,24,2.3,9,96.5,2,1,1
2017-07-11,26,2.1,9,81.4,2,2,1
2017-07-12,27.1,2.3,12,75.9,2,2,1
2017-07-13,27.6,1.5,12,71,2,2,1
2017-07-14,28.7,2.1,12,68.4,2,2,1
2017-07-15,25,2.2,10,89,2,1,1
2017-07-16,26.2,1.4,10,83.4,2,1,1
2017-07-17,26.8,2,9,77.3,1,1,1
2017-07-18,26.5,1.6,12,80.6,2,2,1
2017-07-19,28.3,1.8,12,71.4,2,2,1
2017-07-20,29.9,2.2,9,66.1,2,2,1
2017-07-21,29.8,2.5,10,73.1,1,2,2
2017-07-22,29.3,2.3,10,75.8,1,2,1
2017-07-23,27,2.1,9,89.5,2,2,1
2017-07-24,26.2,1.2,11,82.3,2,2,1
2017-07-25,29.4,1.9,2,64.1,2,1,1
2017-07-26,28.7,2.7,3,55.6,2,1,1
2017-07-27,27.1,1.9,5,62.5,2,1,1
2017-07-28,25.5,1.5,3,92.1,2,1,1
2017-07-29,27.2,2.3,3,72.3,1,1,1
2017-07-30,27.9,1.9,13,64.4,2,1,1
2017-07-31,25.7,1.4,2,82.3,2,1,1
2017-08-01,28.6,1.7,2,73,2,1,1
2017-08-02,30,1.3,2,71.9,1,1,1
2017-08-03,30.2,2.2,5,60.6,1,1,1
2017-08-04,30.3,2.1,3,60.1,2,1,1
2017-08-05,31.4,1.9,3,63,2,1,1
2017-08-06,29.8,1.9,3,71.9,2,1,1
2017-08-07,29.2,2.4,12,68.1,2,2,1
2017-08-08,28.2,1.9,13,67.1,2,1,1
2017-08-09,27.6,2.3,3,66.4,1,1,1
2017-08-10,24.8,2,2,89.9,2,1,1
2017-08-11,27,2.3,2,72.5,2,2,1
2017-08-12,27.8,2.1,3,60.3,2,1,1
2017-08-13,26.3,2.8,3,62.1,2,1,1
2017-08-14,24.6,3.6,3,67.5,1,1,1
2017-08-15,21.9,3.6,3,93.8,1,1,1
2017-08-16,23.3,3.7,3,80.5,2,1,1
2017-08-17,24.8,2.1,3,77.1,1,1,1
2017-08-18,26.3,1.3,2,75.6,2,1,1
2017-08-19,26.1,2,3,75.8,1,1,1
2017-08-20,23.2,2.9,3,95.6,2,1,1
2017-08-21,25.8,2.4,10,81.5,2,1,1
2017-08-22,27.3,1.9,13,70.6,2,1,1
2017-08-23,27.2,2.6,10,84.1,1,1,1
2017-08-24,26.5,4,10,85.3,2,1,1
2017-08-25,25.3,1.7,12,61.9,1,1,1
2017-08-26,24.2,2,12,54.5,2,1,1
2017-08-27,22.7,1.4,2,62,1,1,1
2017-08-28,21.5,1.5,2,73.1,1,1,1
2017-08-29,19.5,3.2,14,51.4,1,1,1
2017-08-30,19.8,1.5,12,55.8,1,1,1
2017-08-31,22.2,1.6,2,62.4,1,1,1
2017-09-01,23.3,2.2,3,56,2,1,1
2017-09-02,23.8,1.8,2,59,2,2,1
2017-09-03,23.7,1.6,2,64,2,1,1
2017-09-04,24.6,1.6,2,53.8,2,1,1
2017-09-05,21.9,1.7,2,62.4,2,1,1
2017-09-06,20.6,1.2,13,75.5,2,1,1
2017-09-07,22.4,1.4,13,73.3,1,1,1
2017-09-08,24.3,1.7,13,67.5,1,1,1
2017-09-09,23.8,1.4,1,70.1,1,1,2
2017-09-10,23,1.4,3,74.3,1,1,1
2017-09-11,21.2,1.7,2,79.8,1,1,1
2017-09-12,22.1,1.9,13,58.6,2,1,1
2017-09-13,21.4,1.9,13,49.3,2,1,1
2017-09-14,22.4,1.7,2,48.8,2,1,1
2017-09-15,22.6,3.6,3,48.4,2,1,1
2017-09-16,22,3.6,3,50.9,2,1,1
2017-09-17,23.1,2.7,2,51.3,2,1,1
2017-09-18,21.9,2.1,12,62.8,2,2,1
2017-09-19,22.6,3,10,79.1,2,2,2
2017-09-20,19.5,2.4,12,48.9,2,1,1
2017-09-21,20.3,1.6,2,57.3,2,1,1
2017-09-22,20.6,2.1,2,60.8,2,2,1
2017-09-23,21.8,1.6,2,69.8,3,2,2
2017-09-24,22.4,2,3,71.5,3,2,2
2017-09-25,23.4,1.4,3,58,2,1,1
2017-09-26,25.1,1.9,3,57,2,1,1
2017-09-27,22.7,1.7,15,66.4,1,1,1
2017-09-28,19.2,2.8,12,49.1,1,1,1
2017-09-29,17.4,2.2,10,39.3,2,1,1
2017-09-30,20,1.5,1,64.9,2,2,1
2017-10-01,18.2,2.3,3,74.8,2,1,1
2017-10-02,22,2.3,3,62.3,1,1,1
2017-10-03,17.6,2.3,13,49.8,1,1,1
2017-10-04,16.7,1.8,12,48.5,2,1,1
2017-10-05,18.7,2.1,3,56.4,2,1,1
2017-10-06,18.9,2.3,3,66.4,2,1,1
2017-10-07,21.9,1.2,2,67.6,2,1,1
2017-10-08,23,1.4,2,66.9,1,1,1
2017-10-09,22.5,1.5,12,66,1,1,1
2017-10-10,21.4,1.3,1,76.9,1,1,1
2017-10-11,15.5,2.9,12,77.1,1,2,1
2017-10-12,11.4,2,12,71,1,1,1
2017-10-13,12.8,3.2,13,51,2,1,1
2017-10-14,14.4,2.5,13,42.8,2,1,1
2017-10-15,15.8,1.7,3,42.5,2,1,1
2017-10-16,16.6,1.7,13,47.6,1,1,1
2017-10-17,16.2,1.3,1,47.1,1,1,1
2017-10-18,16.5,2.4,3,58.8,1,1,1
2017-10-19,17,1.8,2,58.3,2,2,1
2017-10-20,17,1.5,2,58.6,2,2,1
2017-10-21,17.6,1.3,1,52.8,2,2,1
2017-10-22,16.3,3.1,3,50.4,1,2,1
2017-10-23,13.7,1.4,1,47,1,2,1
2017-10-24,14.4,1.9,13,54.3,2,1,1
2017-10-25,14.4,1.5,13,59,2,1,1
2017-10-26,14.5,1.2,1,56.5,3,2,2
2017-10-27,16.9,1.2,12,54.4,3,1,2
2017-10-28,17.2,2,2,51.9,2,2,1
2017-10-29,11.5,3.3,13,45.6,1,3,2
2017-10-30,7.7,2.4,13,27.4,1,2,1
2017-10-31,10.4,1.8,12,54.3,2,2,1
2017-11-01,14.4,2.1,9,72.4,2,3,1
2017-11-02,15.5,1.6,9,78.8,2,2,1
2017-11-03,12.3,3.2,12,66,1,2,1
2017-11-04,7.8,2.5,13,47.9,2,1,2
2017-11-05,8.4,1.5,12,52.5,2,1,1
2017-11-06,11.4,1.5,1,64.5,2,1,1
2017-11-07,14.4,1.5,2,61.4,2,2,1
2017-11-08,13.1,3,12,53.3,1,2,2
2017-11-09,9.4,1.2,2,39.6,2,1,2
2017-11-10,9.8,3,2,56.3,1,1,1
2017-11-11,5.9,2.2,12,42.9,1,1,2
2017-11-12,5.3,1.4,12,57.1,2,1,1
2017-11-13,8.4,1.9,2,64.4,2,2,1
2017-11-14,7.5,2.4,13,42.5,1,1,1
2017-11-15,3.2,2.8,14,38.3,1,1,1
2017-11-16,1,1.5,1,30.3,2,1,1
2017-11-17,3,2.2,2,39.4,2,2,1
2017-11-18,-2.1,3.4,13,38.5,1,1,1
2017-11-19,-1.6,2.2,12,37.8,2,1,1
2017-11-20,-0.4,1.4,12,55.3,3,2,1
2017-11-21,1.3,1.4,2,55.6,3,2,1
2017-11-22,4.3,2.4,2,54.8,1,2,2
2017-11-23,0.9,2.1,12,49.3,1,1,1
2017-11-24,-0.4,1.8,13,62.5,1,1,1
2017-11-25,3,1.8,3,77.6,2,2,1
2017-11-26,3.3,1.8,14,71.6,1,2,1
2017-11-27,2.5,1.3,2,53,2,1,1
2017-11-28,6.4,1.1,1,64.1,2,2,2
2017-11-29,3.2,2.8,13,48.3,1,4,2
2017-11-30,-2.4,3.3,13,26.8,1,1,1
2017-12-01,-2.2,1.6,12,49.4,2,1,1
2017-12-02,1.9,1.7,2,59.9,3,2,1
2017-12-03,4.9,1.5,2,83.1,2,3,1
2017-12-04,-1.2,3.4,13,48.1,1,1,1
2017-12-05,-4.2,2.8,13,40.1,2,1,1
2017-12-06,0.2,2.1,13,72.6,2,2,1
2017-12-07,0.7,1.7,13,64.5,1,2,1
2017-12-08,-3.8,1.8,13,41.3,1,2,1
2017-12-09,-0.5,1,1,46.1,2,2,1
2017-12-10,1.1,2,4,67.9,1,2,1
2017-12-11,-7,3.5,13,40.5,1,1,1
2017-12-12,-9.4,2.1,14,41.9,1,1,1
2017-12-13,-8.7,1.7,13,42,2,1,1
2017-12-14,-6.6,0.9,16,42.9,2,1,2
2017-12-15,-3,1,16,52.6,1,2,2
2017-12-16,-5.7,3,13,43.1,1,1,1
2017-12-17,-6.7,1.9,13,38.1,2,1,1
2017-12-18,-1.6,1.2,1,80,2,2,2
2017-12-19,-3.9,2.1,13,49.4,1,1,1
2017-12-20,-3.9,1.1,4,68,2,2,1
2017-12-21,-0.9,1.2,13,71.4,2,2,1
2017-12-22,3.4,1.1,1,66.6,2,2,2
2017-12-23,6.1,1.1,9,75.8,2,2,2
2017-12-24,2.9,1.9,13,82,2,2,2
2017-12-25,-2.1,2.8,13,43.1,1,1,1
2017-12-26,-3.8,2.9,13,41.8,1,1,1
2017-12-27,-6.9,1.9,13,31.4,2,2,1
2017-12-28,-2.1,1.3,13,47,3,2,1
2017-12-29,2.1,1.1,13,67,3,2,2
2017-12-30,1.4,0.9,13,79.5,3,2,3
2017-12-31,-0.3,2.3,13,54.4,3,2,2
2018-01-01,-1.3,1.4,13,39.1,2,2,1
2018-01-02,-1.8,1.8,13,42,1,2,1
2018-01-03,-4.7,2.2,13,42.3,1,1,1
2018-01-04,-4.7,1.4,13,43,1,1,1
2018-01-05,-3,1.7,13,48.4,2,1,2
2018-01-06,-2.8,1.5,13,45.8,2,1,1
2018-01-07,-0.8,0.8,4,42.1,2,1,1
2018-01-08,1.3,1.8,12,51.9,1,2,1
2018-01-09,-4.2,2.9,13,59.4,1,1,1
2018-01-10,-7.5,3,13,52,1,1,1
2018-01-11,-11.1,2.8,13,49.8,1,1,1
2018-01-12,-10.2,1.7,13,35.4,2,1,1
2018-01-13,-4.4,0.8,2,67.3,2,2,1
2018-01-14,0.6,1.2,4,64.1,2,1,2
2018-01-15,4.7,1.4,13,63.9,2,1,2
2018-01-16,3.5,0.7,1,59.1,2,2,2
2018-01-17,4.5,1.2,13,64.1,2,2,2
2018-01-18,2.1,1.9,13,59.6,2,2,2
2018-01-19,1,1.6,13,43,3,2,2
2018-01-20,2.2,1.6,12,57.6,2,2,2
2018-01-21,0.4,1,13,36.6,1,1,2
2018-01-22,0.2,1.5,13,56.5,1,1,1
2018-01-23,-11.7,3.7,13,42,1,1,1
2018-01-24,-14.2,3.4,13,31.6,1,1,1
2018-01-25,-14,2.8,15,32.6,1,1,1
2018-01-26,-14.8,2.6,14,34.9,1,1,1
2018-01-27,-9.9,1.4,12,37.4,2,1,1
2018-01-28,-6.3,2.6,13,36,1,2,1
2018-01-29,-8.5,2.7,12,35,2,2,1
2018-01-30,-5.3,1.3,9,62,2,2,1
2018-01-31,-2.6,1.6,13,54.5,2,2,1
2018-02-01,-4,1.6,13,44.1,2,1,1
2018-02-02,-2.4,1.6,13,51.1,1,1,1
2018-02-03,-7.3,3.8,13,47,1,1,1
2018-02-04,-9.5,3.1,13,40.9,1,1,1
2018-02-05,-9.4,3,13,37.8,1,1,1
2018-02-06,-10.1,3.1,13,36.5,1,1,1
2018-02-07,-8,1.5,13,39.8,2,1,1
2018-02-08,-4.4,1.2,1,43.3,2,2,1
2018-02-09,0.4,1.1,10,43.9,3,2,2
2018-02-10,-0.5,3,13,47.4,1,2,2
2018-02-11,-6.1,2.7,12,42.5,2,2,2
2018-02-12,-5.8,2.7,12,40.8,2,2,1
2018-02-13,-0.8,2.7,9,54.5,2,2,2
2018-02-14,3.5,2.6,11,51,1,2,2
2018-02-15,-0.7,2.5,13,28,2,2,1
2018-02-16,-1.1,2.1,12,40.1,3,2,1
2018-02-17,-3,2.9,13,25.6,2,1,1
2018-02-18,-0.4,1.3,12,26.9,2,1,1
2018-02-19,1.8,1.5,13,48.6,2,1,2
2018-02-20,0.9,2.5,13,41,2,2,2
2018-02-21,-0.9,2.3,13,31.5,2,2,1
2018-02-22,1.3,2.2,10,59,2,2,1
2018-02-23,4.2,1.9,10,81.1,2,3,2
2018-02-24,2.4,2.1,13,49.4,1,1,2
2018-02-25,1.9,1.7,13,40.6,1,1,1
2018-02-26,3.1,1.4,13,43.1,3,2,2
2018-02-27,4.2,0.9,4,48.8,2,2,2
2018-02-28,4.6,2,4,73.3,2,2,2
2018-03-01,-0.2,3.8,13,61.9,1,1,1
2018-03-02,-0.7,1.5,13,34,2,1,2
2018-03-03,7.9,1.5,12,38.1,2,1,2
2018-03-04,9.8,1.2,4,89.1,3,1,1
2018-03-05,5.5,2,2,67.5,2,2,1
2018-03-06,4.5,1.6,1,46.8,1,1,1
2018-03-07,6.4,1.8,4,54,2,1,1
2018-03-08,4.6,1.9,14,76,1,1,1
2018-03-09,4.5,1.5,13,63.3,2,1,2
2018-03-10,4.6,2,13,65.8,2,2,1
2018-03-11,6.4,2,13,51.3,2,2,2
2018-03-12,8,1.4,13,45.8,2,2,2
2018-03-13,12.4,1.8,10,60.5,4,2,2
2018-03-14,17,2.3,10,58.8,2,2,1
2018-03-15,12.4,2.1,12,92.1,2,2,1
2018-03-16,7.1,1.9,4,46.9,1,1,1
2018-03-17,6.6,1.5,12,48,1,1,1
2018-03-18,8.2,1.2,13,55.9,2,1,2
2018-03-19,8,2.5,4,64.5,2,2,1
2018-03-20,4.7,3.4,4,39.9,1,1,1
2018-03-21,2.1,1.7,1,64.1,1,1,1
2018-03-22,4.9,2.2,12,61.5,2,2,1
2018-03-23,6.1,2,12,55.3,3,2,2
2018-03-24,7.6,2.1,12,61.9,2,2,2
2018-03-25,9.6,1.7,13,65.6,2,2,3
2018-03-26,11,1.9,13,64.5,2,2,2
2018-03-27,13.3,1.6,11,61.1,2,2,2
2018-03-28,14,2.2,11,66.4,5,2,2
2018-03-29,15.4,1.6,12,66.3,2,2,2
2018-03-30,14.8,1.7,4,55.6,2,2,2
2018-03-31,14,1.9,12,52.9,3,2,2
2018-04-01,15.6,1.5,9,68.8,3,2,2
2018-04-02,18.4,1.9,10,64,3,2,2
2018-04-03,17.8,2.1,10,72.9,3,2,2
2018-04-04,13.4,1.9,4,67,1,2,1
2018-04-05,7.6,2,4,90.6,2,1,1
2018-04-06,5.8,3.1,12,71.6,2,2,3
2018-04-07,4.2,4.1,12,45.5,1,2,1
2018-04-08,3.9,1.8,4,59.6,1,2,1
2018-04-09,7.9,1.1,1,57.9,2,2,1
2018-04-10,15.1,3.5,9,51,3,2,1
2018-04-11,12.6,3,12,49.4,1,2,2
2018-04-12,13.3,2.6,14,30.5,2,2,1
2018-04-13,14.6,1.3,5,22.9,1,2,1
2018-04-14,9,1.8,13,78.8,3,2,1
2018-04-15,9.5,2.4,12,65.5,2,2,2
2018-04-16,11.6,1.6,12,41.9,3,1,1
2018-04-17,12.9,1.9,13,37.9,3,2,2
